data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1453541,562,NIR435,435,17-Mar-16,2016,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Agence France Presse - English; Radio France Internationale; Jeune Afrique,International,"Four suicide bombers believed to be with Boko Haram attacked a military convoy, killing themselves and one officer and injuring two others. A fifth attacker was shot before detonating.",6,1524053907,NER
1455501,562,NIR433,433,16-Feb-16,2016,1,Riots/Protests,Protesters (Niger),Students (Niger),6,,,0,60,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,Thousands of students marched in memory of three youth who were killed by police in 1990.,0,1524053909,NER
1455868,562,NIR432,432,10-Feb-16,2016,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Unidentified Armed Group (Niger),,3,23,Western Africa,Niger,Diffa,NGuigmi,N Guigmi,N Guigmi,14.2495,13.1092,1,UNOCHA,Other,Attack or clash reported involving Boko Haram; casualties unknown.,0,1524053909,NER
1455930,562,NIR431,431,9-Feb-16,2016,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Unidentified Armed Group (Niger),,3,23,Western Africa,Niger,Diffa,Diffa,Diffa,Boulangouri,13.3658,12.6351,1,UNOCHA,Other,Attack or clash reported involving Boko Haram; casualties unknown.,0,1524053909,NER
1456230,562,NIR430,430,5-Feb-16,2016,1,Strategic development,Emirate of the Sahara,AQIM: Al Qaeda in the Islamic Maghreb,2,Civilians (International),,7,27,Western Africa,Niger,Dosso,Dosso,Dosso,Dosso,13.049,3.1937,1,Associated Press International,International,"Agreement: Al-Qaida linked ""Emirate of the Sahara"" group released the Australian woman they kidnapped in Burkina Faso in January, but kept her elderly husband in custody. An Al-Qaida militant known as Khalid Al-Fulani was released in exchange for the Australian woman.",0,1524053909,NER
1456420,562,NIR429,429,2-Feb-16,2016,1,Riots/Protests,Rioters (Niger),MODEN: Democratic Movement of Niger,5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse - English,International,Thousands of MODEN party supporters were dispersed by police using tear gas just before the presidents motorcade passed by. Clashes reported between MODEN supporters and police.,0,1524053909,NER
1456452,562,NIR428,428,1-Feb-16,2016,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Unidentified Armed Group (Niger),,3,23,Western Africa,Niger,Diffa,NGuigmi,ZR N Guigmi,Tchougoua,14.235,12.503,1,UNOCHA,Other,Attack or clash reported involving Boko Haram; casualties unknown.,0,1524053910,NER
1457026,562,NIR425,425,21-Jan-16,2016,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Unidentified Armed Group (Niger),,3,23,Western Africa,Niger,Diffa,Diffa,Diffa,Ngadawa,13.446,12.8054,1,UNOCHA,Other,Attack or clash reported involving Boko Haram; casualties unknown.,0,1524053910,NER
1457027,562,NIR426,426,21-Jan-16,2016,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Unidentified Armed Group (Niger),,3,23,Western Africa,Niger,Diffa,Diffa,Diffa,Ngagam,13.5631,12.8587,1,UNOCHA,Other,Attack or clash reported involving Boko Haram; casualties unknown.,0,1524053910,NER
1457330,562,NIR423,423,16-Jan-16,2016,1,Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Xinhua News Agency - French,International,At least six soldiers were killed and five wounded when their vehicle hit an explosive device likely planted by Boko Haram.,6,1524053910,NER
1457331,562,NIR424,424,16-Jan-16,2016,1,Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,NGuigmi,ZR N Guigmi,Kabalewa,13.9859,12.9781,1,UNOCHA,Other,6 Nigerien soldiers killed by mine laid by Boko Haram,6,1524053910,NER
1457804,562,NIR422,422,6-Jan-16,2016,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Unidentified Armed Group (Niger),,3,23,Western Africa,Niger,Diffa,Diffa,Bosso,Abadam,13.6265,13.2516,1,UNOCHA,Other,Attack or clash reported involving Boko Haram; casualties unknown.,0,1524053911,NER
1458519,562,NIR419,419,23-Dec-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),Civilians (Niger),1,12,Western Africa,Niger,Diffa,Diffa,Bosso,Abadam,13.6265,13.2516,1,Xinhua General News Service,International,At least 2 soldiers and 3 civilians were killed and others injured when Boko Haram attacked the village of Abadam.,5,1524053911,NER
1458984,562,NIR416,416,14-Dec-15,2015,1,Battle-No change of territory,Unidentified Armed Group (Niger),,3,Police Forces of Niger (2011-),PNDS: Nigerien Party for Democracy and Socialism,1,13,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Radio France Internationale,International,"Three unidentified gunmen shot at the new HQ of the ruling party, injuring a police guard.",0,1524053912,NER
1459714,562,NIR415,415,29-Nov-15,2015,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,2,Agence France Presse - English; Nigerian Tribune,Regional-international,"Boko Haram killed four, injured two, and burned about 50 homes in a cross-border raid.",4,1524053912,NER
1459969,562,NIR414,414,25-Nov-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Gogone Communal Militia (Niger),Civilians (Niger),4,24,Western Africa,Niger,Diffa,Diffa,Gogone,Gogone,13.5968,13.2526,1,Deutsche Welle; Radio France Internationale,International,"Boko Haram attacked the village of Gogone, killing 18 including the local imam, and burning 70 houses; villagers fought back with bows and arrows. 11 were injured and a child disappeared.",18,1524053912,NER
1460530,562,NIR413,413,14-Nov-15,2015,1,Riots/Protests,Police Forces of Niger (2011-),Civilians (Niger),1,Rioters (Niger),,5,15,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse - English; Agence France Presse,International,Opposition supporters and police clashed around the airport as opposition presidential candidate Hama Amadou arrived by plane and was immdiately arrested. Several rioters were also arrested and a child was reportedly killed by a motorcycle.,1,1524053913,NER
1460902,562,NIR412,412,5-Nov-15,2015,1,Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Bosso,Dagaya,13.5518,13.0635,1,Radio France Internationale; Daily Trust (Abuja),National-international,"The Niger army launched airstrikes against Boko Haram near the village of Dagaya. Casualty figures unknown, while 20 Boko Haram militants were arrested.",0,1524053913,NER
1460993,562,NIR411,411,3-Nov-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Bosso,Dagaya,13.5518,13.0635,1,Radio France Internationale,International,A military convoy drove over a mine and then exchanged fire with Boko Haram. One soldier died.,1,1524053913,NER
250888,562,NIR410,410,1-Nov-15,2015,1,Riots/Protests,Protesters (Niger),FPR: Republican Patriotic Front,6,,,0,60,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,"Thousands protested in favor of ""credible elections""",0,1515623758,NER
1461296,562,NIR409,409,27-Oct-15,2015,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,2,Agence France Presse - English,International,"Boko Haram attacked the Ala village just across the border from Nigeria in the Diffa region, killing 13 and injuring 3 while burning buildings.",13,1524053914,NER
1461591,562,NIR408,408,21-Oct-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,2,Radio France Internationale; Agence France Presse - English,International,A suicide attacker killed himself and two soldiers on the outskirts of Diffa. The military killed three other would-be bombers at the scene.,6,1524053914,NER
1461677,562,NIR407,407,19-Oct-15,2015,1,Riots/Protests,Rioters (Niger),Students (Niger),5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse - English; Radio France Internationale,International,"Violent clashes between police and students protesting for better study conditions left at least seven injured and led to 79 arrests. Demonstrators threw stones and set fires, while police used tear gas.",0,1524053914,NER
1461771,562,NIR406,406,16-Oct-15,2015,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Radio France Internationale,International,"Insurgents conducted a raid and opened fire in the city, killing two civilians as they fled.",2,1524053914,NER
1461875,562,NIR405,405,14-Oct-15,2015,1,Strategic development,Government of Niger (2011-),,1,Civilians (Niger),,7,17,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,2,Radio France International,International,Security Measures: The council of ministers placed the region of Diffa under a state of emergency for two weeks. This allows authorities to impose curfews and limit movement as part of the fight against Boko Haram.,0,1524053914,NER
1462201,562,NIR404,404,6-Oct-15,2015,1,Strategic development,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,,,0,20,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Vanguard website,Regional,Detonation: Three Boko Haram militants died when a bomb they were transporting exploded.,3,1524053914,NER
1462289,562,NIR403,403,4-Oct-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Police Forces of Niger (2011-),Civilians (Niger),1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Associated Press International; Vanguard website; Agence France Presse,International,"At least one suicide bombing took place, perhaps two, when police confronted suspected members of Boko Haram, who then detonated explosives. A policeman, 4 militants, and at least 5 civilians died.",10,1524053914,NER
1462390,562,NIR402,402,1-Oct-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),Military Forces of Chad (1990-),1,12,Western Africa,Niger,Diffa,Diffa,Baroua Gana,Baroua Gana,13.9091,13.1437,1,Agence France Presse - English,International,"On their way to protect the village of Baroua, troops were ambushed by Boko Haram who killed 2 and wounded 7.",2,1524053915,NER
1462678,562,NIR401,401,24-Sep-15,2015,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Diffa,Komadougou Yobe,13.7163,13.3782,1,Agence France Presse,International,Boko Haram cross from Nigeria into Komadougou Yobe and kill 15 civilians.,15,1524053915,NER
1745474,562,NIR400,400,22-Jul-15,2015,1,Battle-No change of territory,Fulani Ethnic Militia (Niger),Herders (Niger),4,Nupe Ethnic Militia (Niger),Police Forces of Niger (2011-),4,44,Western Africa,Niger,Zinder,Tanout,Gangara,Katchan Katchan,14.7898,8.7252,2,Daily Trust,National,Clashes between Fulani and Nupe youth in Kakakpangi village in Katchan Katchan area. 2 killed. Police deployed to the area.,2,1536004223,NER
1465542,562,NIR399,399,17-Jul-15,2015,1,Battle-No change of territory,Military Forces of Niger (2011-),,1,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Agence France Presse -- English; Radio France Internationale,International,"The Nigerien army claims to have killed at least 30 Boko Haram members between July.15-17. In one encounter, 10 militants were killed while an 2 people were captured, including an important emir.",10,1524053917,NER
1465566,562,NIR398,398,16-Jul-15,2015,1,Battle-No change of territory,Military Forces of Niger (2011-),,1,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Agence France Presse -- English; Radio France Internationale,International,"The Nigerien army claims to have killed at least 30 Boko Haram members between July.15-17. In one encounter, 10 militants were killed while an 2 people were captured, including an important emir.",10,1524053917,NER
1465601,562,NIR396,396,15-Jul-15,2015,1,Battle-No change of territory,Military Forces of Niger (2011-),,1,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Agence France Presse -- English; Radio France Internationale,International,"The Nigerien army claims to have killed at least 30 Boko Haram members between July.15-17. In one encounter, 10 militants were killed while an 2 people were captured, including an important emir.",10,1524053917,NER
1465602,562,NIR397,397,15-Jul-15,2015,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Xinhua News Agency - French; Agence France Presse -- English,International,"As many as 10 residents of Gamgara, in the Bosso area, were killed in an attack by Boko Haram, while several others were seriously injured.",10,1524053917,NER
1465731,562,NIR395,395,12-Jul-15,2015,1,Battle-No change of territory,Military Forces of Niger (2011-),,1,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Xinhua News Agency - French,International,"3 Boko Haram fighters and 1 officer of the Nigerien national guard were killed in an attack on the civilian prison in Diffa. The officer was killed when one of the attackers detonated an explosive belt, while another guard was injured.",4,1524053917,NER
1465862,562,NIR394,394,9-Jul-15,2015,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Dagaya,13.5518,13.0635,1,Agence France Presse - English; Agence France Presse,International,Boko Haram slit the throats of five civilians during a targeted attack against workers from the Diffa area who were working near Bosso.,5,1524053917,NER
1466575,562,NIR392,392,23-Jun-15,2015,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Agence France Presse - English,International,"Boko Haram killed five people and injured four others in an attack on a town near Bosso. The militants used guns and set fire to victims, homes, and vehicles as well as the central market.",5,1524053918,NER
1466576,562,NIR393,393,23-Jun-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Gueskerou,Gueskerou,13.4868,12.8497,2,Vanguard (Lagos); Agence France Presse - English,Regional-international,"In response to Boko Harams attack on Gueskerou on June 17, the Nigerien military launched ground and air operations from June 18 - 23. The offensive left 15 militants dead, 20 arrested, and a number of vehicles destroyed, with no injuries reported on the part of the army.",2,1524053918,NER
1466615,562,NIR391,391,22-Jun-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Gueskerou,Gueskerou,13.4868,12.8497,2,Vanguard (Lagos); Agence France Presse - English,Regional-international,"In response to Boko Harams attack on Gueskerou on June 17, the Nigerien military launched ground and air operations from June 18 - 23. The offensive left 15 militants dead, 20 arrested, and a number of vehicles destroyed, with no injuries reported on the part of the army.",3,1524053918,NER
1466668,562,NIR390,390,21-Jun-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Gueskerou,Gueskerou,13.4868,12.8497,2,Vanguard (Lagos); Agence France Presse - English,Regional-international,"In response to Boko Harams attack on Gueskerou on June 17, the Nigerien military launched ground and air operations from June 18 - 23. The offensive left 15 militants dead, 20 arrested, and a number of vehicles destroyed, with no injuries reported on the part of the army.",2,1524053918,NER
1466722,562,NIR389,389,20-Jun-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Gueskerou,Gueskerou,13.4868,12.8497,2,Vanguard (Lagos); Agence France Presse - English,Regional-international,"In response to Boko Harams attack on Gueskerou on June 17, the Nigerien military launched ground and air operations from June 18 - 23. The offensive left 15 militants dead, 20 arrested, and a number of vehicles destroyed, with no injuries reported on the part of the army.",3,1524053918,NER
1466752,562,NIR388,388,19-Jun-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Gueskerou,Gueskerou,13.4868,12.8497,2,Vanguard (Lagos); Agence France Presse - English,Regional-international,"In response to Boko Harams attack on Gueskerou on June 17, the Nigerien military launched ground and air operations from June 18 - 23. The offensive left 15 militants dead, 20 arrested, and a number of vehicles destroyed, with no injuries reported on the part of the army.",2,1524053918,NER
1466780,562,NIR386,386,18-Jun-15,2015,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Gueskerou,Lamana,13.501,12.9302,1,Associated Press International; Xinhua News Agency - French; Agence France Presse - English,International,"Boko Haram attacked Lamana and a neighboring village with guns, setting homes on fire and killing at least 38 people, including 10 children.",38,1524053918,NER
1466781,562,NIR387,387,18-Jun-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Gueskerou,Gueskerou,13.4868,12.8497,2,Vanguard (Lagos); Agence France Presse - English,Regional-international,"In response to Boko Harams attack on Gueskerou on June 17, the Nigerien military launched ground and air operations from June 18 - 23. The offensive left 15 militants dead, 20 arrested, and a number of vehicles destroyed, with no injuries reported on the part of the army.",3,1524053918,NER
1466926,562,NIR384,384,15-Jun-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Xinhua News Agency - French,International,"Boko Haram attacked a village in the Bosso region, clashing with defense forces.",0,1524053918,NER
1466927,562,NIR385,385,15-Jun-15,2015,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Xinhua News Agency - French,International,"During a Boko Haram attack on a village in the Bosso region, the militants killed at least one and kidnapping two boys.",1,1524053918,NER
250861,562,NIR383,383,6-Jun-15,2015,1,Riots/Protests,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse - English,International,"Thousands protested on the streets of Niamey against poor government management, including electrical outages.",0,1515623758,NER
1468581,562,NIR381,381,14-May-15,2015,1,Battle-No change of territory,Unidentified Armed Group (Niger),,3,Military Forces of Niger (2011-),Military Forces of France,1,13,Western Africa,Niger,Agadez,Bilma,Bilma,Salvador,23.2307,12.1468,2,Radio France Internationale,International,"3 members of an armed group were killed in clashes with the joint French Operation Barkhane and Niger soldiers on the the Niger-Libya border, just south of the Salvador Pass. 3 others were taken prisoner and the authorities seized drugs, firearms, and communications equipment.",3,1524053920,NER
1469083,562,NIR380,380,5-May-15,2015,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Niger),,7,27,Western Africa,Niger,Dosso,Dosso,Dosso,Dosso,13.051,3.2068,2,Reuters,International,Boko Haram killed at least five civilians and burned houses and vehicles in an attack on Koukoudou village. They also looted homes and shops before withdrawing back into Nigeria.,5,1524053920,NER
1469626,562,NIR379,379,25-Apr-15,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,NGuigmi,N Guigmi,N Guigmi,14.2495,13.1092,2,Agence France Presse - English; Associated Press,International,"Boko Haram attacked a Nigerien army position on the island Karamga on Lake Chad, resulting in the deaths at a reported 46 soldiers, 28 civilians and 156 militants. 32 troops are missing. Nigers military maintains control of the island and has asked residents to evacuate.",230,1524053921,NER
1720494,562,NIR378,378,30-Mar-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Niger (2011-),Military Forces of Chad (1990-),1,12,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,1,The Guardian (Lagos); Associated Press International,Regional,Troops from Niger and Chad killed 40-47 Boko Haram fighters when they repelled an attack in Bosso.,40,1531767111,NER
1720493,562,NIR377,377,4-Mar-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,2,Radio France Internationale,International,Two Nigerien troops were killed by a landmine and the two Boko Haram fighters who activated the device were killed in response.,4,1531767111,NER
1745473,562,NIR375,375,2-Mar-15,2015,1,Riots/Protests,Rioters (Niger),Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,5,,,0,50,Western Africa,Niger,Diffa,Maine Soroa,Maine Soroa,Maine Soroa,13.2114,12.0241,1,Xinhua General News Service; Xinhua News Agency - French,International,Boko Haram destroyed a mobile telephone opertors installations.,0,1536004223,NER
1720492,562,NIR376,376,2-Mar-15,2015,1,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Xinhua General News Service; Xinhua News Agency - French,International,"Boko Haram burned down a village near Bosso, killing two fishermen.",2,1531767111,NER
1720489,562,NIR372,372,1-Mar-15,2015,1,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Kabalam,13.9378,13.3455,1,Agence France Presse - English; Xinhua News Agency - French; Agence France Presse,International,"Boko Haram attacked the islands of Kouiklewa, Tombon Bouka, and another island near Tombon Bouka on the Nigerien side of Lake Chad, and at least 19 civilians died of bullet wounds, fire, and drowning.",7,1531767111,NER
1720490,562,NIR373,373,1-Mar-15,2015,1,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,NGuigmi,N Guigmi,N Guigmi,14.2495,13.1092,2,Agence France Presse - English; Xinhua News Agency - French; Agence France Presse,International,"Boko Haram attacked three islands on the Nigerien side of Lake Chad, and at least 19 civilians died of bullet wounds, fire, and drowning.",6,1531767111,NER
1720491,562,NIR374,374,1-Mar-15,2015,1,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Telloua,13.9541,13.5008,2,Agence France Presse - English; Xinhua News Agency - French; Agence France Presse,International,"Boko Haram attacked three islands on the Nigerien side of Lake Chad, and at least 19 civilians died of bullet wounds, fire, and drowning.",6,1531767111,NER
1472661,562,NIR371,371,26-Feb-15,2015,1,Remote violence,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,2,Angola Press Agency,Regional,"2 people were killed when their horse-drawn cart hit a mine in Zaourararm, in the Diffa area.",2,1524053923,NER
1472759,562,NIR369,369,24-Feb-15,2015,1,Remote violence,Unidentified Armed Group (Niger),,3,Military Forces of Niger (2011-),,1,13,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,1,Agence France Presse,International,2 Niger soldiers were killed and 4 others wounded when their vehicle hit a mine.,2,1524053923,NER
1472760,562,NIR370,370,24-Feb-15,2015,1,Strategic development,Government of Niger (2011-),,1,,,0,10,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Agence France Presse,International,"Security Measures: The government of Niger extended the state of emergency in the Diffa region, which borders Nigeria and has recently come under attack by Boko Haram.",0,1524053923,NER
1720488,562,NIR368,368,20-Feb-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Bosso,Karouna,13.921,13.295,2,Agence France Presse,International,"Seven soldiers, 15 Boko Haram fighters and one civilian were killed in a battle on an island on the Nigerien side of Lake Chad. At least 4 soldiers were seriously injured and 5 unaccounted for.",23,1531767111,NER
250841,562,NIR363,363,17-Feb-15,2015,1,Riots/Protests,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Agadez,Tchighozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Agence France Presse,International,Protesters marched against Boko Haram and in favor of the Nigerian military in light of recent attacks near the border with Nigeria.,0,1515623758,NER
250842,562,NIR364,364,17-Feb-15,2015,1,Riots/Protests,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Maradi,Madarounfa,Mjiratawa,Maradi,13.5,7.1017,1,Agence France Presse,International,Protesters marched against Boko Haram and in favor of the Nigerian military in light of recent attacks near the border with Nigeria.,0,1515623758,NER
250843,562,NIR365,365,17-Feb-15,2015,1,Riots/Protests,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Zinder,Mirriah,Gouna,Zinder,13.65,9.1833,1,Agence France Presse,International,Protesters marched against Boko Haram and in favor of the Nigerian military in light of recent attacks near the border with Nigeria.,0,1515623758,NER
250844,562,NIR366,366,17-Feb-15,2015,1,Remote violence,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Diffa,Diffa,Bosso,Abadam,13.6265,13.2516,1,Agence France Presse - English; Agence France Presse,International,"36 people were killed and 27 injured when an unidentified plane bombed civilians attending a funeral ceremony on the border with Nigeria. It is unclear who is responsible, but local leaders point to Nigerias army or Boko Haram.",36,1515623758,NER
1473093,562,NIR367,367,17-Feb-15,2015,1,Riots/Protests,Protesters (Niger),Government of Niger (2011-),6,,,0,60,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Deutsche Welle (Bonn); Agence France Presse,International,"Up to 35,000, led by the President and Prime Minister, marched against Boko Haram and in support of the Nigerien military following a series of attacks along the Nigerian border.",0,1524053924,NER
1720487,562,NIR362,362,16-Feb-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Police Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Bagara,Bagara,13.6351,12.4452,1,Agence France Presse - English,International,Three Boko Haram members attacked a military post with knives. A police man was injured.,0,1531767111,NER
1720486,562,NIR361,361,16-Feb-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Bagara,Bagara,13.6351,12.4452,1,Agence France Presse - English,International,A would-be suicide bomber was shot dead after trying to detonate next to a military post. A military explosive expert was seriously injured while defusing the device.,1,1531767111,NER
